央视,#genre#
CCTV-10,http://192.168.1.1:8888/rtp/239.3.1.63:8116#http://192.168.1.1:8888/rtp/239.3.1.10:8228#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000023734/index.m3u8?stbId=ccd388d2f26b9c9c5e0d0b8cf9c52c48&channel-id=ystenlive&Contentid=1000000001000023734&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000023734&owchid=ystenlive&owsid=5592911598789572830&AuthInfo=zLXgIFj%2FDR7qPLyDn7oJZ7TrLyFfl2Dbj7hnebL3XNXmpKc81lPaQdDAcUBOgd1b3yb6YSj2FsWfxdlPdudnfsb%2FsBKMkH2iEUOYJmjhGR5Bm8evOc3k4cSp7hYCZf9P#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/5505774374187257095/1.m3u8?stbId=005301FF001589101611549359B928C9&channel-id=shvoolive&Contentid=5505774374187257095&mos=jbjhhzstsl&livemode=1&proto=7&version=1.0&owaccmark=5505774374187257095&owchid=shvoolive&owsid=1848841579531638041&AuthInfo=2TOfGIahP4HrGWrHbpJXVO9dhnpYCD6yZADsu%2BE3e1z0TmJ04Et2oauQoqLXutIbfy6yerDX1KNDnX4OGB2ZvZf3QlZMt7Oj%2B5HhHlpl0nNoTgXky6K2iYWb1eX3xCek#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8#http://cbnlive.cbchot.com/live/yt_cctv10_h_1.m3u8?123#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.176.253/PLTV/88888888/224/3221226199/index.m3u8
CCTV-11,http://192.168.1.1:8888/rtp/239.3.1.152:8120#http://192.168.1.1:8888/rtp/239.3.1.11:8040#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000019789/index.m3u8?stbId=9351db81e9648f2cb384ebd4bbacc393&channel-id=ystenlive&Contentid=1000000002000019789&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000002000019789&owchid=ystenlive&owsid=8414951598789901820&AuthInfo=8g87WNL6KmWvv8zlUD%2B50hY84wHaSjrpDkd0U2QCb5dZ8dvE280%2FJtQtAtv4LrPNH6C%2FuT7qG5OorQDdQPrPOeIQ19XJECOyKYpfQAMC2oy9g6foXDEly4qO0ET0u085#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000019789/1.m3u8?stbId=005301FF001589101611549359B96031&channel-id=ystenlive&Contentid=1000000002000019789&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000002000019789&owchid=ystenlive&owsid=5070431579531812673&AuthInfo=2TOfGIahP4HrGWrHbpJXVDOD3a2KOxiKxQ3OD0iK1ACjKNizoRlMOkuvsTe1URoeoCCSRcfgLDg%2FiG7BT3%2BNlEIMer5%2BuzAqyByddFhoQVMoMRKerLoSM5qM9Az%2Bea7u#http://112.17.40.142/PLTV/88888888/224/3221226219/index.m3u8#http://live.hcs.cmvideo.cn:8088/migu/kailu/cctv11hd/50/20200103/index.m3u8?ProgramID=&encrypt=#http://live.hcs.cmvideo.cn:8088/migu/kailu/cctv11hd/51/20200103/index.m3u8?ProgramID=&encrypt=#http://39.134.176.253/PLTV/88888888/224/3221226219/index.m3u8
CCTV-12,http://192.168.1.1:8888/rtp/239.3.1.64:8124#http://192.168.1.1:8888/rtp/239.3.1.12:8232#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000001640/index.m3u8?stbId=114fdcb88c7561d575be17badeea6f15&channel-id=ystenlive&Contentid=1000000001000001640&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000001640&owchid=ystenlive&owsid=5464091598789696557&AuthInfo=TPMdOWkretJemDEcbntHaREMjJnhO8psNshzrMVSLBvmpKc81lPaQdDAcUBOgd1b%2FvnDdPYtY2PYqKvtSgQwJwoksf9ATC4WwRXZKW7SoRLMVc%2F5YmIF1S6FulAg8ZJL#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/6417486185316863297/1.m3u8?stbId=005301FF001589101611549359B92F26&channel-id=shvoolive&Contentid=6417486185316863297&mos=jbjhhzstsl&livemode=1&proto=7&version=1.0&owaccmark=6417486185316863297&owchid=shvoolive&owsid=9153671579531878340&AuthInfo=2TOfGIahP4HrGWrHbpJXVPo6e%2BHF%2BrVo6xQQtyKDSurAX3PB%2FnVIr3xix20cl8xPdgGi1rpRM1DYWZnyEDgQSmvEeryqwyIWUPNfICRzKqmuU3YFsCIaBI4jHMacn12g#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8#http://cbnlive.cbchot.com/live/yt_cctv12_h_1.m3u8?123#http://live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv12hd/50/index.m3u8?ProgramID=&encrypt=#http://live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv12hd/51/index.m3u8?ProgramID=&encrypt=#http://39.134.176.253/PLTV/88888888/224/3221226167/index.m3u8
CCTV-13,http://192.168.1.1:8888/rtp/239.3.1.13:8048#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000021303/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000021303&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000021303&owchid=ystenlive&owsid=3273921598798632361&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYcNR7FrxxUYcNCwQj%2FHgjTAl0tZSq9JRYFdaZLZDXf3p4TQFppinTirjlEjk%2B6glA#http://112.50.243.8/PLTV/88888888/224/3221225817/1.m3u8#http://112.17.40.142/PLTV/88888888/224/3221226193/index.m3u8#http://112.17.40.142/PLTV/88888888/224/3221226417/index.m3u8#http://live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/cctv13/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.176.253/PLTV/88888888/224/3221226193/index.m3u8
CCTV-14,http://192.168.1.1:8888/rtp/239.3.1.65:8132#http://192.168.1.1:8888/rtp/239.3.1.14:8236#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000008170/index.m3u8?stbId=0a7acd6d65a4c856b28004c1d5d0e11a&channel-id=ystenlive&Contentid=1000000001000008170&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000008170&owchid=ystenlive&owsid=7654781598790429204&AuthInfo=kHGUsgWVkQa%2FW7wxz3Pleuz06zO8uw7vbPrCXYHS6UzmpKc81lPaQdDAcUBOgd1bT70QStnaFuyj9Eye492zmSWKFRnrjAIKfAX6kfkBGsSq10mixgLT%2Bg0nVUCM%2F9RW#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/5554452538079056392/1.m3u8?stbId=005301FF001589101611549359B92F26&channel-id=shvoolive&Contentid=5554452538079056392&mos=jbjhhzstsl&livemode=1&proto=7&version=1.0&owaccmark=5554452538079056392&owchid=shvoolive&owsid=1386521579531934459&AuthInfo=2TOfGIahP4HrGWrHbpJXVPo6e%2BHF%2BrVo6xQQtyKDSuraKH2KM768ZNQcj3PAdtOdSSlj5RtbM3onnzvUC8Txgj%2BRYROAJoRcjfZ4YOPHclFuVVM2CqA1FqqLFpU5t7y%2B#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8#http://cbnlive.cbchot.com/live/yt_cctv14_h_1.m3u8?123#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.176.253/PLTV/88888888/224/3221226126/index.m3u8
CCTV-15,http://192.168.1.1:8888/rtp/239.3.1.153:8136#http://192.168.1.1:8888/rtp/239.3.1.15:8052#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000008163/index.m3u8?stbId=30d66b705fed893633c4e3874570fe36&channel-id=ystenlive&Contentid=1000000002000008163&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000002000008163&owchid=ystenlive&owsid=1982411598790440050&AuthInfo=9BbvnTcinSnzhpkDT7MnsplxGzouQrfotyPehBLWsqNZ8dvE280%2FJtQtAtv4LrPN1oQ%2BfelSbFN5HlZ2TzK%2FUGOmeDeULKl8hUmAMXRIPt4xXJ4WaBVvjXNEgdH1Vftu#http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000008163/1.m3u8?stbId=005301FF00158910000000212621B0EF&channel-id=ystenlive&Contentid=1000000002000008163&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000002000008163&owchid=ystenlive&owsid=8159411579531758075&AuthInfo=2TOfGIahP4HrGWrHbpJXVCfBjPWQNL5VnKaoeN%2FnWIWjKNizoRlMOkuvsTe1URoev67GfI1oIH4w2vVjbaVRzv3Enx1RBixVDhCnZtdnlMixFs9te0%2Bpvr2OpfN5d0VT#http://112.17.40.142/PLTV/88888888/224/3221226112/index.m3u8#http://live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv15hd/50/index.m3u8?&ProgramID=&encrypt=#http://live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv15hd/51/index.m3u8?&ProgramID=&encrypt=#http://39.134.176.253/PLTV/88888888/224/3221226112/index.m3u8
CCTV-16,http://ott-live.olympicchannel.com/out/u/OC1_1.m3u8#http://ott-live.olympicchannel.com/out/u/OC1_2.m3u8#http://ott-live.olympicchannel.com/out/u/OC1_1.m3u8
CCTV-17,http://192.168.1.1:8888/rtp/239.3.1.151:8144#http://192.168.1.1:8888/rtp/239.3.1.150:8064#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000005000056836/index.m3u8?stbId=e691f2f15772c0102b6a25b9837c225a&channel-id=ystenlive&Contentid=1000000005000056836&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000005000056836&owchid=ystenlive&owsid=5935011598790472232&AuthInfo=GFJ9v0W3imWwgMBwy1hojHaOrnJKyB4YkoSWCeofM1GtNi4PUMsliJ3wkuDw1LZOZLiwFp%2F27xb7D2ypmiTbFkrygXxJZE1XBMbsKtHFdSmBaMJvhi7fQG1ChDSnIwWP#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000005000056836/1.m3u8?stbId=005301FF001589101611549359B9325E&channel-id=ystenlive&Contentid=1000000005000056836&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000005000056836&owchid=ystenlive&owsid=9164551579532003738&AuthInfo=2TOfGIahP4HrGWrHbpJXVGO0L8hMYc%2BQSE26r5BPa9COQyZOTKfJypXfULnzEX8ov4wHfTVtjr5%2BH1gBPIHFdZVbPTqDjqKmcARryOXhfL7mPOk1Na7QiYpdWHg0hz19#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8#http://live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv17hd/50/index.m3u8?ProgramID=&encrypt=#http://live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv17hd/51/index.m3u8?ProgramID=&encrypt=
CCTV-4K,http://192.168.1.1:8888/rtp/239.3.1.249:8001#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000004000011651/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000004000011651&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000004000011651&owchid=ystenlive&owsid=5127041598882395341&AuthInfo=99HQzfL#http://cbnlive.cbchot.com/live/4klocal_1.m3u8?123#http://39.134.176.253/PLTV/88888888/224/3221226758/index.m3u8
4K超清,http://192.168.1.1:8888/rtp/239.3.1.249:8001
爱上4K,http://192.168.1.1:8888/rtp/239.3.1.236:2000
IPTV5+,http://192.168.1.1:8888/rtp/239.3.1.237:4120
体育赛事,http://192.168.1.1:8888/rtp/239.3.1.157:8176
纪实频道HD,http://192.168.1.1:8888/rtp/239.3.1.212:8060
CETV1,http://192.168.1.1:8888/rtp/239.3.1.57:8152
金鹰纪实,http://192.168.1.1:8888/rtp/239.3.1.58:8156
每日影院,http://192.168.1.1:8888/rtp/239.3.1.111:8001
幸福剧场,http://192.168.1.1:8888/rtp/239.3.1.112:8001
幸福娱乐,http://192.168.1.1:8888/rtp/239.3.1.113:8001
风尚生活,http://192.168.1.1:8888/rtp/239.3.1.114:8001
淘Baby,http://192.168.1.1:8888/rtp/239.3.1.238:8001
淘剧场,http://192.168.1.1:8888/rtp/239.3.1.95:8001
淘电影,http://192.168.1.1:8888/rtp/239.3.1.250:8001
淘娱乐,http://192.168.1.1:8888/rtp/239.3.1.100:8001
淘精彩,http://192.168.1.1:8888/rtp/239.3.1.178:8001
熊猫频道,http://192.168.1.1:8888/rtp/239.3.1.66:8068
萌宠TV,http://192.168.1.1:8888/rtp/239.3.1.102:8001
快乐垂钓,http://192.168.1.1:8888/rtp/239.3.1.164:8001
茶,http://192.168.1.1:8888/rtp/239.3.1.165:8001
大健康,http://192.168.1.1:8888/rtp/239.3.1.251:8001
聚鲨环球精选,http://192.168.1.1:8888/rtp/239.3.1.179:8001
聚鲨国际,http://192.168.1.1:8888/rtp/239.3.1.183:8001
聚鲨北京,http://192.168.1.1:8888/rtp/239.3.1.180:8001
聚鲨健康,http://192.168.1.1:8888/rtp/239.3.1.181:8001
聚鲨生活,http://192.168.1.1:8888/rtp/239.3.1.182:8001
财富天下,http://192.168.1.1:8888/rtp/239.3.1.53:9136
嘉佳卡通,http://192.168.1.1:8888/rtp/239.3.1.147:9268
CETV1,http://192.168.1.1:8888/rtp/239.3.1.146:4120
CETV2,http://192.168.1.1:8888/rtp/239.3.1.54:4120
CETV3,http://192.168.1.1:8888/rtp/239.3.1.55:4120
CETV4,http://192.168.1.1:8888/rtp/239.3.1.56:4120
收视指南,http://192.168.1.1:8888/rtp/239.3.1.193:8012
热播剧场,http://192.168.1.1:8888/rtp/239.3.1.194:9020
经典电影,http://192.168.1.1:8888/rtp/239.3.1.195:9024
魅力时尚,http://192.168.1.1:8888/rtp/239.3.1.196:9012
文化北京,http://192.168.1.1:8888/rtp/239.3.1.97:8001
城市剧场,http://192.168.1.1:8888/rtp/239.3.1.67:4120
军旅剧场,http://192.168.1.1:8888/rtp/239.3.1.68:4120
古装剧场,http://192.168.1.1:8888/rtp/239.3.1.69:4120
音乐现场,http://192.168.1.1:8888/rtp/239.3.1.70:4120
地理,http://192.168.1.1:8888/rtp/239.3.1.71:4120
美妆,http://192.168.1.1:8888/rtp/239.3.1.72:4120
美人,http://192.168.1.1:8888/rtp/239.3.1.73:4120
精选,http://192.168.1.1:8888/rtp/239.3.1.74:4120
解密,http://192.168.1.1:8888/rtp/239.3.1.75:4120
军事,http://192.168.1.1:8888/rtp/239.3.1.76:4120
国学,http://192.168.1.1:8888/rtp/239.3.1.77:4120
戏曲,http://192.168.1.1:8888/rtp/239.3.1.78:4120
早教,http://192.168.1.1:8888/rtp/239.3.1.79:4120
动画,http://192.168.1.1:8888/rtp/239.3.1.80:4120
好学生,http://192.168.1.1:8888/rtp/239.3.1.81:4120
鉴赏,http://192.168.1.1:8888/rtp/239.3.1.82:4120
墨宝,http://192.168.1.1:8888/rtp/239.3.1.83:4120
光影,http://192.168.1.1:8888/rtp/239.3.1.84:4120
台球,http://192.168.1.1:8888/rtp/239.3.1.85:4120
爱生活,http://192.168.1.1:8888/rtp/239.3.1.86:4120
武术,http://192.168.1.1:8888/rtp/239.3.1.87:4120
高网,http://192.168.1.1:8888/rtp/239.3.1.88:4120
足球,http://192.168.1.1:8888/rtp/239.3.1.89:4120
武侠剧场,http://192.168.1.1:8888/rtp/239.3.1.90:4120
喜剧影院,http://192.168.1.1:8888/rtp/239.3.1.91:4120
动作影院,http://192.168.1.1:8888/rtp/239.3.1.92:4120
家庭影院,http://192.168.1.1:8888/rtp/239.3.1.93:4120
星影,http://192.168.1.1:8888/rtp/239.3.1.94:4120
粤荟萃,http://192.168.1.1:8888/rtp/239.3.1.162:8001
IPTV3+,http://192.168.1.1:8888/rtp/239.3.1.198:9004
IPTV5+,http://192.168.1.1:8888/rtp/239.3.1.200:9008
IPTV6+,http://192.168.1.1:8888/rtp/239.3.1.197:9016
IPTV8+,http://192.168.1.1:8888/rtp/239.3.1.201:8072
少儿动画,http://192.168.1.1:8888/rtp/239.3.1.199:9000
轮播-5,http://192.168.1.1:8888/rtp/239.3.1.253:8001
空中课堂-初三,http://192.168.1.1:8888/rtp/239.3.1.176:8001
空中课堂-高三,http://192.168.1.1:8888/rtp/239.3.1.177:8001
直播室101,http://192.168.1.1:8888/rtp/239.3.1.166:8001
直播室102,http://192.168.1.1:8888/rtp/239.3.1.167:8001
直播室103,http://192.168.1.1:8888/rtp/239.3.1.168:8001
直播室104,http://192.168.1.1:8888/rtp/239.3.1.169:8001
直播室106,http://192.168.1.1:8888/rtp/239.3.1.170:8001
直播室107,http://192.168.1.1:8888/rtp/239.3.1.171:8001
聚鲨环球精选,http://192.168.1.1:8888/rtp/239.3.1.184:8001
聚鲨国际,http://192.168.1.1:8888/rtp/239.3.1.188:8001
聚鲨北京,http://192.168.1.1:8888/rtp/239.3.1.185:8001
聚鲨健康,http://192.168.1.1:8888/rtp/239.3.1.186:8001
聚鲨生活,http://192.168.1.1:8888/rtp/239.3.1.187:8001
VBR测试-1,http://192.168.1.1:8888/rtp/239.3.1.139:8001
VBR测试-2,http://192.168.1.1:8888/rtp/239.3.1.140:8001
4K测试,http://192.168.1.1:8888/rtp/239.3.1.104:8001
测试,http://192.168.1.1:8888/rtp/239.3.1.103:8001
总平台测试1,http://192.168.1.1:8888/rtp/239.3.1.247:2000
总平台测试2,http://192.168.1.1:8888/rtp/239.3.1.248:2000


卫视,#genre#
BTV财经,http://192.168.1.1:8888/rtp/239.3.1.116:8000#http://192.168.1.1:8888/rtp/239.3.1.229:8000#http://192.168.1.1:8888/rtp/239.3.1.116:8000
BTV冬奥纪实,http://192.168.1.1:8888/rtp/239.3.1.243:8000#http://192.168.1.1:8888/rtp/239.3.1.120:8000#http://192.168.1.1:8888/rtp/239.3.1.121:8000#http://192.168.1.1:8888/rtp/239.3.1.230:8000#http://192.168.1.1:8888/rtp/239.3.1.120:8000
BTV国际频道,http://192.168.1.1:8888/rtp/239.3.1.235:8000#http://192.168.1.1:8888/rtp/239.3.1.235:8000
BTV卡酷少儿,http://192.168.1.1:8888/rtp/239.3.1.189:8000#http://192.168.1.1:8888/rtp/239.3.1.234:8000#http://192.168.1.1:8888/rtp/239.3.1.189:8000
BTV科教,http://192.168.1.1:8888/rtp/239.3.1.115:8000#http://192.168.1.1:8888/rtp/239.3.1.227:8000#http://192.168.1.1:8888/rtp/239.3.1.115:8000
BTV青年,http://192.168.1.1:8888/rtp/239.3.1.118:8000#http://192.168.1.1:8888/rtp/239.3.1.232:8000#http://192.168.1.1:8888/rtp/239.3.1.118:8000
BTV生活,http://192.168.1.1:8888/rtp/239.3.1.117:8000#http://192.168.1.1:8888/rtp/239.3.1.231:8000#http://192.168.1.1:8888/rtp/239.3.1.117:8000
BTV文艺,http://192.168.1.1:8888/rtp/239.3.1.242:8000#http://192.168.1.1:8888/rtp/239.3.1.226:8000#http://192.168.1.1:8888/rtp/239.3.1.242:8000
BTV新闻,http://192.168.1.1:8888/rtp/239.3.1.159:8000#http://192.168.1.1:8888/rtp/239.3.1.233:8000#http://192.168.1.1:8888/rtp/239.3.1.159:8000
BTV影视,http://192.168.1.1:8888/rtp/239.3.1.158:8000#http://192.168.1.1:8888/rtp/239.3.1.228:8000#http://192.168.1.1:8888/rtp/239.3.1.158:8000
安徽卫视,http://192.168.1.1:8888/rtp/239.3.1.211:8064#http://192.168.1.1:8888/rtp/239.3.1.21:8272#http://192.168.1.1:8888/rtp/239.3.1.211:8064#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000020780/index.m3u8?stbId=dd0aaf1894c3ffcee0ecbe727a13a3eb&channel-id=ystenlive&Contentid=1000000001000020780&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000020780&owchid=ystenlive&owsid=6956421598790714175&AuthInfo=eDTXylbsoRmwWQRyXK%2F7zL4eQT3Tqi%2BMaJRdHwMS4vjmpKc81lPaQdDAcUBOgd1bGMoaZbeCzlCD7uC0cptO0OZXSPOvS6AMbMUGNOzCV97WD7n88Ikcxj02i6pSk3BQ#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/anhuiwshd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
北京体育,http://live.hcs.cmvideo.cn:8088/wd_r3/btv/btv6/3000/index.m3u8?ProgramID=&encrypt=
北京卫视,http://192.168.1.1:8888/rtp/239.3.1.241:8000#http://192.168.1.1:8888/rtp/239.3.1.225:8000#http://192.168.1.1:8888/rtp/239.3.1.241:8000#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://117.169.119.199:8080/live/hdbeijingstv/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000017156/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000017156&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000017156&owchid=ystenlive&owsid=8517681585038082835&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahNGToeSrx0APZBM8GkNeuXZMRPRe7sdpzmYiYADYJ9lpyEeU8hlHhDPQi%2B4xr2bnXxjtOMUFabXSpXeqLHlwmJt#http://live.hcs.cmvideo.cn:8088/ws_w/2018/bjws/bjws711/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
兵团卫视,http://192.168.1.1:8888/rtp/239.3.1.144:4120#http://192.168.1.1:8888/rtp/239.3.1.144:4120#http://223.110.247.161:6610/gitv/live1/G_BINGTUAN/G_BINGTUAN#http://117.156.28.21/PLTV/88888888/224/3221225708/index.m3u8#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/bttv/1000/index.m3u8?ProgramID=&encrypt=
朝阳融媒,http://192.168.1.1:8888/rtp/239.3.1.163:8001
第一财经,http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/6617141658685778844/index.m3u8?stbId=971a1432ebaf42f59b1b2439fede48e9&channel-id=ystenlive&Contentid=6617141658685778844&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=6617141658685778844&owchid=ystenlive&owsid=7507481599225387676&AuthInfo=Ibr4t8ktLw%2Fh2Ne4N%2BTOLQlCuCdfkBBun1FTMv%2FNALotGoQ6HTywrRW7ls8Hrzocoj188%2BEPLH7y3EtjWiAkhDb5%2F%2B7TGEV77HFTg9BTBxZRZzzG0QGLJJyODdfc6bUT#http://live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dycj/1000/index.m3u8?ProgramID=&encrypt=
东方都市,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/yulehd/3000/index.m3u8?ProgramID=&encrypt=
东方卫视,http://192.168.1.1:8888/rtp/239.3.1.136:8032#http://192.168.1.1:8888/rtp/239.3.1.34:8192#http://192.168.1.1:8888/rtp/239.3.1.136:8032#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000005866/1.m3u8?stbId=005301FF001589101611549359B9656A&channel-id=ystenlive&Contentid=1000000001000005866&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000005866&owchid=ystenlive&owsid=6312751579529792174&AuthInfo=2TOfGIahP4HrGWrHbpJXVB51rvh1oS437liFJd26gOOu3lLj0NrV6tPDBIsVEpn3OZnoLrZwa8b70lofXkPptSAmb4xhM2tKBJ0VUyBQsWCEzNrIVXcTeS%2F12UFJevdi#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000030202/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000030202&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000030202&owchid=ystenlive&owsid=8719161598797312866&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYgujEKd3LaWhU5MXvSVQw%2BLLYvXOs0SUgIrYfIlGXefYuVujesPKNlsVRZavfkA29#http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/dongfangwshd/3000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方影视高清,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/dianshijuhd/3000/index.m3u8?ProgramID=&encrypt=
东南卫视,http://192.168.1.1:8888/rtp/239.3.1.156:8148#http://192.168.1.1:8888/rtp/239.3.1.36:8112#http://192.168.1.1:8888/rtp/239.3.1.156:8148#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000009263&owchid=ystenlive&owsid=1106497909461310172&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhM1XYZKCRYYY%2ff447%2bzETLijqfFgMTSA9x9T2lf3pyhagZIF%2fdE1lc49i65lODYA%2f#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8#http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000009263&owchid=ystenlive&owsid=1250613096914805592&AuthInfo=zmDeINsczUw%2bXOm6icTIplPJYM0PdJZ7nyJeCqAhmgD4h2W12vkSCe%2bw8qoQi5%2fjCgCGVLaRchPL36lFlCWoMpXtQlMpE485E13Lxe5y6kDkHLvYq99e16%2fvM8HSAKgP#http://live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dnws/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
房山电视台,http://192.168.1.1:8888/rtp/239.3.1.96:8001#http://192.168.1.1:8888/rtp/239.3.1.96:8001
